officialId,officialNameZh,officialNameEn,schoolType,level,district,financeType,website
511196000123,福德學校,BISHOP FORD MEMORIAL SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.bfordms.edu.hk
514446000223,太古小學,TAIKOO PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.tps.edu.hk
512192000123,基督教香港信義會紅磡信義學校,ELCHK HUNG HOM LUTHERAN PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.hhlps.edu.hk
132853000123,聖嘉祿學校,ST CHARLES SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.stcharles.edu.hk
511676000123,孔教學院大成小學,CONFUCIAN TAI SHING PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.taishingprimary.edu.hk
115398000123,東華三院港九電器商聯會小學,TUNG WAH GROUP OF HOSPITALS HONG KONG & KOWLOON ELECTRICAL APPLIANCES MERCHANTS ASSOCIATION LTD. SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.eama.edu.hk
513253000123,獻主會溥仁小學,PO YAN OBLATE PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.poyan.edu.hk
115703000123,大埔循道衛理小學,TAI PO METHODIST SCHOOL,資助小學,PRIMARY,TAI PO,AIDED,http://www.tpms.edu.hk
511137000123,鴨脷洲街坊學校,APLICHAU KAIFONG PRIMARY SCHOOL,資助小學,PRIMARY,SOUTHERN,AIDED,http://www.akps.edu.hk
115533000123,佛教榮茵學校,BUDDHIST WING YAN SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.bwys.edu.hk
150819000123,靈光小學,EMMANUEL PRIMARY SCHOOL,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.emm.edu.hk
512044000123,天神嘉諾撒學校,HOLY ANGELS CANOSSIAN SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.hacs.edu.hk
113778000123,路德會聖十架學校,HOLY CROSS LUTHERAN SCHOOL,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.hcls.edu.hk
113433000123,聖家學校,HOLY FAMILY SCHOOL,資助小學,PRIMARY,ISLANDS,AIDED,http://www.holyfamily.edu.hk
522040000123,博愛醫院陳國威小學,POK OI HOSPITAL CHAN KWOK WAI PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.pohckwps.edu.hk
535788000123,慈雲山聖文德天主教小學,TSZ WAN SHAN ST BONAVENTURE CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.tsbcps.edu.hk
512060000123,嘉諾撒聖家學校,HOLY FAMILY CANOSSIAN SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.hfkc.edu.hk
522171000123,基督教宣道會宣基小學,CHRISTIAN & MISSIONARY ALLIANCE SUN KEI PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.sunkei.edu.hk
113751000123,荃灣天主教小學,TSUEN WAN CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.twcps.edu.hk
524581000123,佛教志蓮小學,CHI LIN BUDDHIST PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.chilinbps.edu.hk
536377000123,英皇書院同學會小學第二校,KING'S COLLEGE OLD BOYS' ASSOCIATION PRIMARY SCHOOL NO. 2,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.kcobaps2.edu.hk
514365000123,打鼓嶺嶺英公立學校,TA KU LING LING YING PUBLIC SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.lyps.edu.hk
115657000123,天主教聖母聖心小學,SACRED HEART OF MARY CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,TAI PO,AIDED,http://www.shmcps.edu.hk
514454000123,德信學校,TAK SUN SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.taksun.edu.hk
514390000123,大角嘴天主教小學,TAI KOK TSUI CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.tktcps.edu.hk
511358000123,香港嘉諾撒學校,CANOSSA SCHOOL (HONG KONG),資助小學,PRIMARY,EASTERN,AIDED,http://www.canossahk.edu.hk
510971000123,天主教善導小學,GOOD COUNSEL CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.gccps.edu.hk
115606000123,景林天主教小學,KING LAM CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.klcps.edu.hk
515000000123,油蔴地街坊會學校,YAUMATI KAIFONG ASSOCIATION SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.ymtkfas.edu.hk
513113000123,獻主會小學,OBLATE PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.ops.edu.hk
115223000123,元朗朗屏邨東莞學校,YUEN LONG LONG PING ESTATE TUNG KOON PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.tkps.edu.hk
115304000123,保良局方王錦全小學,PO LEUNG KUK FONG WONG KAM CHUEN PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.plkfwkc.edu.hk
511722000123,拔萃小學,DIOCESAN PREPARATORY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.dps.edu.hk
115479000123,樂善堂劉德學校,LOK SIN TONG LAU TAK PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.lautak.edu.hk
115266000123,石湖墟公立學校,SHEK WU HUI PUBLIC SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.swhps.edu.hk
150770000223,聖公會聖約瑟小學,S.K.H. ST. JOSEPH'S PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.skhsjs.edu.hk
115738000123,香港潮陽小學,CHIU YANG PRIMARY SCHOOL OF HONG KONG,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.cyps.edu.hk
512664000123,天主教領島學校,LING TO CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.lingto.edu.hk
114839000123,仁德天主教小學,YAN TAK CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.yantak.edu.hk
530409000123,天水圍循道衞理小學,TIN SHUI WAI METHODIST PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.tswmps.edu.hk
513768000223,秀茂坪天主教小學,SAU MAU PING CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.smpcps.edu.hk
512770000123,閩僑小學,MAN KIU ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.mkaps.edu.hk
518433000123,藍田循道衛理小學,LAM TIN METHODIST PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.ltmps.edu.hk
512826000123,瑪利諾修院學校(小學部),MARYKNOLL CONVENT SCHOOL (PRIMARY SECTION),資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.mcsps.edu.hk
115363000123,東華三院黃士心小學,TUNG WAH GROUP OF HOSPITALS WONG SEE SUM PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.twghwssp.edu.hk
513466000123,聖公會基顯小學,S.K.H. KEI HIN PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.skhkeihin.edu.hk
114898000123,順德聯誼總會何日東小學,SHUN TAK FRATERNAL ASSOCIATION HO YAT TUNG PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.hytps.edu.hk
511021000123,油蔴地天主教小學,YAUMATI CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.ymtcps.edu.hk
115630000123,港澳信義會小學,HONG KONG AND MACAU LUTHERAN CHURCH PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.hkmlcps.edu.hk
114766000123,順德聯誼總會胡少渠紀念小學,SHUN TAK FRATERNAL ASSOCIATION WU SIU KUI MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.wsk.edu.hk
511927000223,協恩中學附屬小學,HEEP YUNN PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.hyps.edu.hk
510750000123,北角循道學校,CHINESE METHODIST SCHOOL (NORTH POINT),資助小學,PRIMARY,EASTERN,AIDED,http://www.cmsnp.edu.hk
115711000223,嗇色園主辦可銘學校,HO MING PRIMARY SCHOOL (SPONSORED BY SIK SIK YUEN),資助小學,PRIMARY,YUEN LONG,AIDED,http://www.homing.edu.hk
115339000123,香海正覺蓮社佛教正覺蓮社學校,HHCKLA BUDDHIST CHING KOK LIN ASSOCIATION SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.bcklas.edu.hk
511790000123,五邑工商總會學校,FIVE DISTRICTS BUSINESS WELFARE ASSOCIATION SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.fdbwa.edu.hk
115380000123,香港紅卍字會屯門卍慈小學,HONG KONG RED SWASTIKA SOCIETY TUEN MUN PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.hkrsstmps.edu.hk
522007000123,黃埔宣道小學,"ALLIANCE PRIMARY SCHOOL, WHAMPOA",資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.apsw.edu.hk
550248000123,九龍灣聖若翰天主教小學,KOWLOON BAY ST. JOHN THE BAPTIST CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,KWUN TONG,AIDED,http://www.kbsjb.edu.hk
529770000123,獅子會何德心小學,LIONS CLUBS INTERNATIONAL HO TAK SUM PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.htsps.edu.hk
114316000123,基督教香港信義會葵盛信義學校,THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG KWAI SHING LUTHERAN PRIMARY SCHOOL,資助小學,PRIMARY,KWAI TSING,AIDED,http://www.kslps.edu.hk
539520000123,大角嘴天主教小學(海帆道),TAI KOK TSUI CATHOLIC PRIMARY SCHOOL (HOI FAN ROAD),資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.tktcpshfr.edu.hk
538809000123,港澳信義會明道小學,HONG KONG AND MACAU LUTHERAN CHURCH MING TAO PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.hkmlc-mtps.edu.hk
529249000123,保良局黃永樹小學,PO LEUNG KUK WONG WING SHU PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.plkwws.edu.hk
522180000223,天主教石鐘山紀念小學,SHAK CHUNG SHAN MEMORIAL CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,TSUEN WAN,AIDED,http://www.scs.edu.hk
535680000123,聖公會嘉福榮真小學,S.K.H. KA FUK WING CHUN PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,http://www.skhkfwc.edu.hk
540200000123,保良局志豪小學,PO LEUNG KUK HORIZON EAST PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.plkheps.edu.hk
535613000123,培僑小學,PUI KIU PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.pkps.edu.hk
524824000123,仁愛堂田家炳小學,YAN OI TONG TIN KA PING PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.yottkpps.edu.hk
513849000123,路德會沙崙學校,SHARON LUTHERAN SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.sharonlu.edu.hk
543276000123,荔枝角天主教小學,LAICHIKOK CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,SHAM SHUI PO,AIDED,http://www.lcps.edu.hk
514136000123,嘉諾撒聖瑪利學校,ST. MARY'S CANOSSIAN SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.smcs.edu.hk
535699000123,中華基督教青年會小學,CHINESE Y.M.C.A. PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,http://www.cymcaps.edu.hk
514713000123,東莞同鄉會方樹泉學校,TUNG KOON DISTRICT SOCIETY FONG SHU CHUEN SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://www.tkfsc-school.edu.hk
512052000123,聖公會聖匠小學,S.K.H. HOLY CARPENTER PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.hcps.edu.hk
514837000123,中華基督教會灣仔堂基道小學,THE CHURCH OF CHRIST IN CHINA WANCHAI CHURCH KEI TO PRIMARY SCHOOL,資助小學,PRIMARY,YAU TSIM MONG,AIDED,http://keito.school.hk
518468000123,東華三院王余家潔紀念小學,TUNG WAH GROUP OF HOSPITALS WONG YEE JAR JAT MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,SAI KUNG,AIDED,http://www.wyjjmps.edu.hk
513083000123,啓基學校(港島),CHAN'S CREATIVE SCHOOL (HONG KONG ISLAND),資助小學,PRIMARY,EASTERN,AIDED,http://www.ccshki.edu.hk
512443000123,英皇書院同學會小學,KING'S COLLEGE OLD BOYS' ASSOCIATION PRIMARY SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.kcobaps1.edu.hk
115797000123,馬鞍山靈糧小學,MA ON SHAN LING LIANG PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.mosllps.edu.hk/it-school/php/webcms/public/mainpage/main.php3
513555000123,聖公會呂明才紀念小學,S.K.H. LUI MING CHOI MEMORIAL PRIMARY SCHOOL,資助小學,PRIMARY,CENTRAL AND WESTERN,AIDED,http://www.skhlmcmps.edu.hk
112550000323,圓玄學院陳國超興德小學,THE YUEN YUEN INSTITUTE CHAN KWOK CHIU HING TAK PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.ckcps.edu.hk/tc/index
114472000123,聖公會主風小學,S.K.H. HOLY SPIRIT PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,http://www.skhhsps.edu.hk
115002000223,香港九龍塘基督教中華宣道會陳元喜小學,"CHRISTIAN ALLIANCE H.C. CHAN PRIMARY SCHOOL OF THE KOWLOON TONG CHURCH OF THE CHINESE CHRISTIAN AND MISSIONARY ALLIANCE, HONG KONG",資助小學,PRIMARY,SHA TIN,AIDED,https://www.cahcc.edu.hk
112755000123,元朗寶覺小學,YUEN LONG PO KOK PRIMARY SCHOOL,資助小學,PRIMARY,YUEN LONG,AIDED,https://ylpokok.edu.hk
170054000123,聖保祿天主教小學,ST. PAUL'S PRIMARY CATHOLIC SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,https://www.sppcs.edu.hk
114510000223,保良局莊啓程第二小學,PO LEUNG KUK VICWOOD K.T. CHONG NO.2 PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,https://www.plkvktc2.edu.hk/index/index44.aspx
114880000123,樂善堂梁黃蕙芳紀念學校,LOK SIN TONG LEUNG WONG WAI FONG MEMORIAL SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,http://www.lstlwwfms.edu.hk
513644000123,聖公會聖提摩太小學,S.K.H. ST. TIMOTHY'S PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,https://www.stps.edu.hk
511420000123,陳瑞祺(喇沙)小學,CHAN SUI KI (LA SALLE) PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,https://www.cskps.edu.hk
560634000123,中華基督教會灣仔堂基道小學(九龍城),THE CHURCH OF CHRIST IN CHINA WANCHAI CHURCH KEI TO PRIMARY SCHOOL (KOWLOON CITY),資助小學,PRIMARY,KOWLOON CITY,AIDED,https://ktkc.edu.hk
112950000223,聖母無玷聖心學校,IMMACULATE HEART OF MARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,https://www.ihms.edu.hk/it-school/php/webcms/public/mainpage/main.php3
115100000123,仁濟醫院何式南小學,YAN CHAI HOSPITAL HO SIK NAM PRIMARY SCHOOL,資助小學,PRIMARY,TUEN MUN,AIDED,https://www.hosiknam.edu.hk
115460000123,沙頭角中心小學,SHA TAU KOK CENTRAL PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,https://www.stkcps.edu.hk/it-school/php/webcms/public/mainpage/main.php3
540218000123,聖公會奉基千禧小學,S.K.H. FUNG KEI MILLENNIUM PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,https://www.fkmps.edu.hk
543268000123,慈雲山天主教小學,TSZ WAN SHAN CATHOLIC PRIMARY SCHOOL,資助小學,PRIMARY,WONG TAI SIN,AIDED,http://www.twscps.edu.hk
512648000123,李陞大坑學校,LI SING TAI HANG SCHOOL,資助小學,PRIMARY,WAN CHAI,AIDED,https://www.lsths.edu.hk/lishing
513610000123,聖公會聖米迦勒小學,S.K.H. ST. MICHAEL'S PRIMARY SCHOOL,資助小學,PRIMARY,EASTERN,AIDED,http://www.skhsms.edu.hk
512591000123,喇沙小學,LA SALLE PRIMARY SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,https://www.la-salle.edu.hk
610160000223,東華三院蔡榮星小學,TWGHS TSOI WING SING PRIMARY SCHOOL,資助小學,PRIMARY,SHA TIN,AIDED,https://www.twghtwsps.edu.hk
618128000123,救世軍中原慈善基金皇后山學校,THE SALVATION ARMY CENTALINE CHARITY FUND QUEEN'S HILL SCHOOL,資助小學,PRIMARY,NORTH,AIDED,https://www.saccfqhs.edu.hk
617407000123,東華三院曾憲備小學,TWGHS TSENG HIN PEI PRIMARY SCHOOL,資助小學,PRIMARY,NORTH,AIDED,https://www.thpps.edu.hk
131806000123,耀山學校,IU SHAN SCHOOL,資助小學,PRIMARY,KOWLOON CITY,AIDED,http://www.iushan.edu.hk
512842000233,瑪利諾中學,MARYKNOLL SECONDARY SCHOOL,資助中學,SECONDARY,KWUN TONG,AIDED,https://www.maryknoll.edu.hk
524590000133,福建中學(小西灣),FUKIEN SECONDARY SCHOOL (SIU SAI WAN),資助中學,SECONDARY,EASTERN,AIDED,http://www.fss.edu.hk
511307000133,佛教黃鳳翎中學,BUDDHIST WONG FUNG LING COLLEGE,資助中學,SECONDARY,WAN CHAI,AIDED,http://www.bwflc.edu.hk
514802000133,香港華仁書院,"WAH YAN COLLEGE, HONG KONG",資助中學,SECONDARY,WAN CHAI,AIDED,http://www.wahyan.edu.hk
190586000133,保良局董玉娣中學,PO LEUNG KUK TANG YUK TIEN COLLEGE,資助中學,SECONDARY,TUEN MUN,AIDED,http://www.plktytc.edu.hk
190144000133,荃灣公立何傳耀紀念中學,TSUEN WAN PUBLIC HO CHUEN YIU MEMORIAL COLLEGE,資助中學,SECONDARY,TSUEN WAN,AIDED,http://www.twphcymc.edu.hk
511030000333,英華女學校,YING WA GIRLS' SCHOOL,資助中學,SECONDARY,CENTRAL AND WESTERN,AIDED,http://www.ywgs.edu.hk
170720000133,聖公會基孝中學,SHENG KUNG HUI KEI HAU SECONDARY SCHOOL,資助中學,SECONDARY,KWUN TONG,AIDED,http://www.keihau.edu.hk
190500000133,東華三院吳祥川紀念中學,TUNG WAH GROUP OF HOSPITALS S.C. GAW MEMORIAL COLLEGE,資助中學,SECONDARY,KWAI TSING,AIDED,https://www.twghscgms.edu.hk
190454000133,仁愛堂陳黃淑芳紀念中學,YAN OI TONG CHAN WONG SUK FONG MEMORIAL SECONDARY SCHOOL,資助中學,SECONDARY,TUEN MUN,AIDED,https://yotcwsf.edu.hk/index/indexR01.aspx?nnnid=1
230774000133,保良局百周年李兆忠紀念中學,PO LEUNG KUK CENTENARY LI SHIU CHUNG MEMORIAL COLLEGE,資助中學,SECONDARY,TUEN MUN,AIDED,https://www.plkc.edu.hk
170461000133,保良局第一張永慶中學,PO LEUNG KUK NO.1 W.H. CHEUNG COLLEGE,資助中學,SECONDARY,WONG TAI SIN,AIDED,https://www.plkno1.edu.hk
623857000133,香港真光中學,THE TRUE LIGHT SCHOOL OF HONG KONG,資助中學,SECONDARY,WAN CHAI,AIDED,http://tlmshk.edu.hk
511170000133,伯特利中學,BETHEL HIGH SCHOOL,資助中學,SECONDARY,YUEN LONG,AIDED,http://www.bethel.edu.hk
283495000333,明愛胡振中書院,CARITAS WU CHENG-CHUNG COLLEGE,資助中學,SECONDARY,ISLANDS,AIDED,https://www.cwcc.edu.hk/en/index
270148000133,明愛粉嶺陳震夏中學,CARITAS FANLING CHAN CHUN HA SECONDARY SCHOOL,資助中學,SECONDARY,NORTH,AIDED,https://www.cfs.edu.hk
230820000133,浸信會呂明才中學,BAPTIST LUI MING CHOI SECONDARY SCHOOL,資助中學,SECONDARY,SHA TIN,AIDED,https://www.blmcss.edu.hk/main
512818000133,瑪利諾修院學校(中學部),MARYKNOLL CONVENT SCHOOL (SECONDARY SECTION),資助中學,SECONDARY,KOWLOON CITY,AIDED,http://www.mcs.edu.hk
536547000233,東涌天主教學校,TUNG CHUNG CATHOLIC SCHOOL,資助中學,SECONDARY,ISLANDS,AIDED,http://www.tccs.edu.hk
524557000133,宣道會陳朱素華紀念中學,CHRISTIAN ALLIANCE S W CHAN MEMORIAL COLLEGE,資助中學,SECONDARY,NORTH,AIDED,https://www.caswcmc.edu.hk
510912000133,香港培正中學,PUI CHING MIDDLE SCHOOL,資助中學,SECONDARY,KOWLOON CITY,AIDED,http://www.puiching.edu.hk
270067000133,紡織學會美國商會胡漢輝中學,TEXTILE INSTITUTE AMERICAN CHAMBER OF COMMERCE WOO HON FAI SECONDARY SCHOOL,資助中學,SECONDARY,TSUEN WAN,AIDED,https://tiaccwhf.edu.hk
230782000133,佛教沈香林紀念中學,BUDDHIST SUM HEUNG LAM MEMORIAL COLLEGE,資助中學,SECONDARY,TUEN MUN,AIDED,http://www.bshlmc.edu.hk
270083000133,保良局朱敬文中學,PO LEUNG KUK C.W. CHU COLLEGE,資助中學,SECONDARY,SHA TIN,AIDED,https://www.plkcwc.edu.hk/it-school/php/webcms/public/mainpage/main.php
530247000133,基督教宣道會宣基中學,CHRISTIAN & MISSIONARY ALLIANCE SUN KEI SECONDARY SCHOOL,資助中學,SECONDARY,SAI KUNG,AIDED,https://www.skss.edu.hk
511854000133,鳳溪第一中學,FUNG KAI NO.1 SECONDARY SCHOOL,資助中學,SECONDARY,NORTH,AIDED,http://www.fk1ss.edu.hk
190411000133,迦密唐賓南紀念中學,CARMEL BUNNAN TONG MEMORIAL SECONDARY SCHOOL,資助中學,SECONDARY,TUEN MUN,AIDED,https://www.cbtmss.edu.hk
113794000133,天主教母佑會蕭明中學,DAUGHTERS OF MARY HELP OF CHRISTIANS SIU MING CATHOLIC SECONDARY SCHOOL,資助中學,SECONDARY,KWAI TSING,AIDED,https://www.dmhcsm.edu.hk
519006000133,獅子會蔣翠琼中學,LIONS CLUBS INTERNATIONAL TSEUNG CHUI KING COLLEGE,資助中學,SECONDARY,KWAI TSING,AIDED,http://www.lionscollege.edu.hk
190187000233,沙田循道衞理中學,SHA TIN METHODIST COLLEGE,資助中學,SECONDARY,SHA TIN,AIDED,https://www.stmc.edu.hk
190667000133,天主教郭得勝中學,KWOK TAK SENG CATHOLIC SECONDARY SCHOOL,資助中學,SECONDARY,SHA TIN,AIDED,https://www.ktscss.edu.hk
230839000133,沙田培英中學,SHATIN PUI YING COLLEGE,資助中學,SECONDARY,SHA TIN,AIDED,http://www.pyc.edu.hk
213195000133,聖士提反堂中學,ST. STEPHEN'S CHURCH COLLEGE,資助中學,SECONDARY,CENTRAL AND WESTERN,AIDED,http://www.sscc.edu.hk
270040000133,明愛柴灣馬登基金中學,CARITAS CHAI WAN MARDEN FOUNDATION SECONDARY SCHOOL,資助中學,SECONDARY,EASTERN,AIDED,http://www.ccm.edu.hk
170267000233,聖伯多祿中學,ST. PETER'S SECONDARY SCHOOL,資助中學,SECONDARY,SOUTHERN,AIDED,http://www.stpeter.edu.hk
190152000133,新界西貢坑口區鄭植之中學,"CHENG CHEK CHEE SECONDARY SCHOOL OF SAI KUNG AND HANG HAU DISTRICT, N.T.",資助中學,SECONDARY,SAI KUNG,AIDED,http://www.cccss.edu.hk
190195000133,聖母無玷聖心書院,IMMACULATE HEART OF MARY COLLEGE,資助中學,SECONDARY,SHA TIN,AIDED,http://www.ihmc.edu.hk
230456000133,石籬天主教中學,SHEK LEI CATHOLIC SECONDARY SCHOOL,資助中學,SECONDARY,KWAI TSING,AIDED,http://www.slc.edu.hk
230758000133,嶺南鍾榮光博士紀念中學,LINGNAN DR. CHUNG WING KWONG MEMORIAL SECONDARY SCHOOL,資助中學,SECONDARY,KWAI TSING,AIDED,http://www.ldcwkmss.edu.hk
170852000233,德貞女子中學,TACK CHING GIRLS' SECONDARY SCHOOL,資助中學,SECONDARY,SHAM SHUI PO,AIDED,http://www.tackching.edu.hk
190578000133,東華三院盧幹庭紀念中學,TUNG WAH GROUP OF HOSPITALS LO KON TING MEMORIAL COLLEGE,資助中學,SECONDARY,YUEN LONG,AIDED,http://www.lktmc.edu.hk
190470000133,聖公會白約翰會督中學,SHENG KUNG HUI BISHOP BAKER SECONDARY SCHOOL,資助中學,SECONDARY,YUEN LONG,AIDED,http://www.skhbbss.edu.hk
524816000133,馬錦明慈善基金馬陳端喜紀念中學,MA KAM MING CHARITABLE FOUNDATION MA CHAN DUEN HEY MEMORIAL COLLEGE,資助中學,SECONDARY,SAI KUNG,AIDED,http://www.mcdhmc.edu.hk
230855000133,葵涌循道中學,KWAI CHUNG METHODIST COLLEGE,資助中學,SECONDARY,KWAI TSING,AIDED,http://www.kcmc.edu.hk
270180000133,仁濟醫院董之英紀念中學,YAN CHAI HOSPITAL TUNG CHI YING MEMORIAL SECONDARY SCHOOL,資助中學,SECONDARY,SHA TIN,AIDED,http://www.ychtcy.edu.hk
545228000133,中華基督教會方潤華中學,THE CHURCH OF CHRIST IN CHINA FONG YUN WAH SECONDARY SCHOOL,資助中學,SECONDARY,YUEN LONG,AIDED,http://www.fywss.edu.hk
190560000133,迦密主恩中學,CARMEL DIVINE GRACE FOUNDATION SECONDARY SCHOOL,資助中學,SECONDARY,SAI KUNG,AIDED,http://www.cdgfss.edu.hk
170577000133,香港四邑商工總會黃棣珊紀念中學,THE HONG KONG SZE YAP COMMERCIAL & INDUSTRIAL ASSOCIATION WONG TAI SHAN MEMORIAL COLLEGE,資助中學,SECONDARY,SHAM SHUI PO,AIDED,http://www.wtsmc.edu.hk
316628000133,天主教鳴遠中學,CATHOLIC MING YUEN SECONDARY SCHOOL,資助中學,SECONDARY,SAI KUNG,AIDED,http://www.mingyuen.edu.hk
560499000133,金巴崙長老會耀道中學,CUMBERLAND PRESBYTERIAN CHURCH YAO DAO SECONDARY SCHOOL,資助中學,SECONDARY,YUEN LONG,AIDED,http://www.cpcydss.edu.hk
230790000133,聖公會曾肇添中學,SHENG KUNG HUI TSANG SHIU TIM SECONDARY SCHOOL,資助中學,SECONDARY,SHA TIN,AIDED,http://www.skhtst.edu.hk
512869000133,瑪利曼中學,MARYMOUNT SECONDARY SCHOOL,資助中學,SECONDARY,WAN CHAI,AIDED,http://www.mss.edu.hk
